lexeme_id,cluster
9707189601740c1df86c7bf7a0766d16,209
cf6f847b167cefd6ee96c2ff80a1a18a,221
4fa16f6be8c493ac92b68b1e72453945,127
f8ed2fde38cf9b880b52485924bd44de,194
53c9f1f93871f3822cecdbae8df79706,148
174205aa56faba4a45f74883b9e66ecc,185
1e9118d6165fdda7f0195c84fd5b8ced,117
524a76c09e4edc0f2c75d8e17092e827,-1
2ec790407088b12f6228dfbea0d18f12,187
554ffd54ca3496f428861f1dfaf60e85,209
fc66918f6eb8ad8abd9d173738b390d2,215
626a377033e6ff3afb48a31234c57040,163
198cdd0e57c4c9253faef8608a207f10,83
038bf236f98fc6ad18381c9f3340369e,193
95de1e62a4e0379fda24fa6cd3f596ee,17
9e0893bcfc6d73adb82afc03a51c1451,119
752a98871e7f8b669e3ff6848c2390c2,59
61675c486d8bfd7b824141a838cb9092,142
eb942d5d24e74faa3ca5dff28e3e73e7,69
c198fdbbf74e825b205af212b2347253,119
dcef94635c3e85698d9dcf7395eb9c63,213
af1eebabfc2405ba910aadb21f399d6a,89
accb86d6126abaffd5b9ff0e672f2c2a,108
b1347fade0f6431e8113924bf4f1f11d,-1
2a23734ab45a0c4120dd6404f6940676,37
3e52f274195830238833fa59dcf2290e,89
4e44e0d50a8d05626ffc32f33ed04d11,-1
77203439fcfa49c0d62c5186173c84cf,83
610eb2b9d04d1ed52402bfc423763fe4,103
a9e0f1e045999f48373e8a910bc9ef88,46
c10c59e00448a60278fbe0bbd267ebf2,-1
7ed5ceb188c60ed4cc4bc5b5dec4bab5,-1
6dacaf7539fa18be8aba1fe9dff99b1c,105
fd883334abb2b8ef3c9fe7c944579471,-1
81706e960e93379010bab4fab571e676,105
e4b639c0e86a382e5c1e1969a9b85065,-1
90cfb6ae578617aad38fe19ceaa8a32c,132
effa3ac55d924560e873b156394055a8,218
67497646870da58e120ba33ff4117b9f,178
59ab8f3a3a4f94014af9c9b5e66bc113,104
84d95041c747695063294d4829569433,49
3b2eacfb93beb6c62ce2c5c1be25dc5d,110
68e924ad27989e962de47dff386103e7,-1
4433275ab5905ca9499fa8e3084901ef,110
31cc71bab165e258656ee9b594a1e8bc,-1
06880c6aa19eaeb23eb3c9a86f8cdfaa,44
b3e4c7eb55727ab75bdd7d6fe8557425,107
f3c9758588b0451eec35a425a594edae,213
6e6a87613c1f1e52a94cbc53f242d888,-1
475d3fae09f57455651d374bace047f6,119
cacdce29f9923de92f277b48bd833ac4,119
2b51dcf0d907e69173dc45be88734e16,47
feded4628da76b2cedb3d674a94637da,107
172a6bf99597c2789f002ababb01806a,69
61a62f598ebe75663ff0db15fe8aacd8,71
4286fbf718e9f394de287f303679609b,77
97ed958e872b85777b1aab0ee803bd9e,111
7cc34e8b0b931af0fa99d9da2e42c4b0,70
b9805487a650f7e4bab9aac58f0f1f19,6
f296f84ff9d57825bc6375c730736802,62
f09e3306a0a1a32c730e1544bf104751,38
e9534803c048c7ab6e5263b3536bd6b4,-1
7f8d266781e418b61a1e580c33787800,125
23e950defac68346927a8fd25baf784b,24
6633ffc4c3ddc4f0b63ef0b399f1af5b,79
669ad4663fa0328278b993f196e0a1f8,47
80dee1bc0ad6cee29e472c12b791097d,193
aa5a882fb6fc7110eaa8ac1cc9525c13,-1
681adb68337c0daef293a7098c82eee7,195
18df0b1d3d78f9c7148adabeebb34c05,30
e1b1eb8fce548ac94e2bdd4673070b41,89
ee96cb871562617f8c55364d31daa5df,99
ceff72844ca2807d1c6e707850ed114b,101
f92771092aa4e92747cafed2b022bec5,150
9fefecb143f6721d8dcb206b3941e8e8,136
f99bee0c702fec029ca2b63e7cad322e,206
3f255b42811d6723013ee2806bdb0f23,221
b5ffcd3bec7cca06b5d7868e333eeaf3,-1
51c6db5f2948843549cf6ea7283532ec,208
1a5967d0a2b27eade398ac05634d6686,208
b98ca64346620e547bcbae0d3454573d,-1
01f357fb540f9d4e4ea8de9b1323c184,-1
39ffddd6e35a37da5af3d6017e50e7fd,42
6a21d20042ad8e1ec547eefc044e5726,111
789b78a4676b0cab2b4a5345847b151a,-1
65d32f3f9cd30a02f20c5a5475f75aa7,-1
f9fd74d777badf8a45434a620fe4ea68,95
f626c6460bb8612a57627cc4eebef263,125
0786dbf9c67093ad995798de40b79996,95
4452e714f28f5001ae6eda65c47ed1bc,194
8ab3e67b4e9c2e1654ddab04c813bc16,174
50747581260be441ae547684c1c6760b,174
475f5b93a5df4015290dfcc9e8f9247d,183
d264e2130eb7279a29e8294d5d6f4dbe,197
8f5b75fc9dbcd006832f2a4ee9a41ab7,218
33b8356ba091c2ed6f3ecd23be8e99e1,174
3e03ff25244dfb3553b4ffb8f7775c16,-1
532cf3ac25f5d62fe7ff99b9058b54e4,-1
2617c7bcc72ff517251f65f9b7907811,175
c31b5e00e49823024eb41c9df19adb12,30
6e76d8a3e9604f15e66132e32478d5e4,183
508e279a38d316931ac500e132ba37b1,174
971e5f9b1cb11e831eb03293dc0426dd,135
6ab0d441a43bd3770d89abe29d7cfa65,-1
7ce87e06b74815f4d963420ba79649bd,-1
50dc4b8bc2a76a55e2b74535e5ad9df2,-1
4e60eda1419c8ae9d9a4c60eb4d54221,126
4e091b63a831cc7b525c1d61211c96ce,197
ba514ddeeefdffaf6ced5037f3f51b2d,132
13f965282683d7400b0d69d8cb5c12c0,209
1b8cfcf6400d9dc84eac7965e50433cd,210
2ff5274d83e8e1b2f6330b2f380e63ea,110
f09b9b97db7f071d1d606614930f191c,-1
784994dbc84dc5995bbda52ba4b82a2e,-1
b91c354947e5d3a5a6a6391884d1f7f4,219
d717ed86fd24d834aadcac3e4677088b,174
df1c6e4b2a2dd5e3cd18034e61bbe41e,174
24b2e93d377eab403430ed325963b7a0,154
48af6bfd06073b1a5b99ef9c82278415,207
e1c9795eec26935eb78c351b779320b7,197
a1e216a7e358d8074369ec894f03482d,179
e3bb2dcf5a4e53ec9e290c41fbe5b139,216
fd19b0ab18901772729454b777d6e9fa,208
52d8b183c0e30a3894d0c5a54a54b034,17
2c869447ad3ccefd7fcbf529c63c37a3,17
bae1d9927dc8b6f7b0d0a85263d4b74f,168
2f89754b5359f91212714a89d9be64cf,167
c77e16eaade08d655246e1e58f8ab9fc,-1
f952405fa486ebd609cf8c45168d3a7e,158
3ad2aa1617a9caf749d41bee61867ff4,119
4e30b8292a541083948cb6a832fcd7c4,106
aa6b1c8b275a6757bd4427d09301dbd6,-1
ae34115fe2edd360069890d686551d9d,93
94f3d39194fc180428888e77ed28ab52,191
e4d1bf2a2710b547cd6ba8f8e0fb12e2,194
a45c744c4672de2463465e34cd7e729e,197
58d3ac66b91c2d0c933ab8ae986dc5a0,-1
1777150aa6a11c3fcc8c4516a1027a9b,-1
95c65fee1e9acbaa9d48190f23fdd130,98
21c8cde3f6c85e3c10e2c34fa22a98b7,107
d2b19cc41d5d03c64f06189d0f14b314,167
f46c2748052b8750da36ec50f625d040,115
e53d8ab35be3575d05d07bfb813a4fb3,91
04b2ce08bb8cefa1e02e586fc92e324c,-1
436bd3b88e8f19d0f5cb9f9ce00d5a9b,22
7a0df4edfc14155fb312141a69b008c0,98
c8a0b80bf3e1449597d13282e351c749,-1
2a6b75f3c5590b6f5d2502c2bd8ff955,99
5afacde72c09f601e7c3c6bf121330c9,98
785f85d5f9827e726faa1ffdbc9fe7fd,89
605b432560feb6be70af655a96cc14a1,158
41427a7578ead9a90f80ce422b9b1cc3,188
ac1a22bf0dc8a2241fcabf436e68f1ab,99
0d10c67cafed628128a49e52b2302dca,92
6152d61c472a02b426215389f76f7b63,127
5dcd3fd5e96146b1db6300ed40e23331,124
dd275a187aee236c82188614222583f8,51
9752de122ff39fdaf2454c37cfa4927f,-1
5879aa7fa8b705f125141f2f723e64a2,116
5a3a40dc3a6d0bc86e6a0691603abdd1,189
ab91c52225604b9976127e48170460e1,191
e1953f0f1414b0393998d5fb5ea7c727,193
a8272902a2a668f65d68a94ee6f3e6c4,189
2299d30187df1a6bef67a4b0ee854b3c,193
5e0824fa69b6af2bc94133123ded3ef6,195
27b38b58495bf1b2ed9e13aea7555a9d,196
6295dc12e349f8d9794f4c7d3b8d9de9,189
99271ce818ca6594e288171b8f5032ce,-1
86a77cee645af140e03216ed9a475412,-1
965b2e688d7668b64f46c0d83f71c30c,172
3500872faef086448f474333282e9340,177
5c5de4b45cd576adf050276921b6b0e6,189
1572fe458ded0684ac34112502c8fea3,189
c7181cc31cbd486fd4a530a4feba9f3c,99
486b13e8786f907ee0f7f44dc3f13e67,64
805c8bd898b730ae832947bf51e0528b,193
aa5dfce6349523e863bfa9cb933b8ca9,190
cce129b12021ec9ce7f8bcda4bc28bbc,195
f8ebb926c0887d052e5403ab8c3b4079,193
0dd481a1b29f345c3e09f8880dfc51c8,177
195c08b4fd50b107d5394f1c5e1b6e63,-1
ba793875ff0b4b379228d841aa4e8687,189
fa1729bce5111d44e415fa13642220b8,193
612e867d1237902cecf08fee56232470,192
aa75d9a1005ec89367ef7e067f86eeb0,102
e5ac21c9235d62b2bf41923f29d8d6f0,46
8147f0b739eb41f30d653e98639600e6,210
bc7a8d65310cf1e218fb3d990e4fdeb0,111
afb58d9898bccfac7f7351e27418094b,84
91adbcfc9ebeeec90901861eb2a8b832,87
09ac720fa780c47ff393ac2b72107957,-1
eda894c9a370ae99a076820af0ef3609,-1
7c724ae6851842c071cba5a32b459198,-1
8f8a786b52843913af21726f6b21d323,26
c76ed2fa59f01f68bf67b144668d410e,166
615e25a1c7001d375a783afae64fa7b7,43
8a4d44659d759cba2635a38999d3ba7e,208
f1748d6ba831996b86272590e6971698,-1
be29daba3a29532083185ba021b6b94d,106
a4f4a840f4f85e0cf9c5c06de02e1391,155
1568446803ea6f8db9e5e8b3ed0056c5,3
5fe69790f7f9749088ef2aa182246d84,102
632a219dc266870c46018ee517a229d2,87
6e31c29d2f4d956777246eced058a2a9,87
5dab75ed84581284acbd29e46963cfa0,172
6391863d9d6ab1d7c59fccfbce8fd685,190
f9f5ecdc770c4a8bc9a18554cfe86721,121
e190ef9ac7ac0f3b0f30b87f40acc64b,-1
ccd1a4572b892e7e0d7202dbc094520a,221
a757f0732ab6cc432820bc1b67b5a3ce,189
4f57a4843d3765e542a33ef9d8e6e6a5,79
0f688300ab27725fc4b6f8796ae8a373,51
92e0dd5592e30f1809aad964b1dc34a4,-1
f38895a40000db3beb3ce45574a07079,44
b601ea7b8990d7579fec4a9dd01f36e5,134
4e15bfab94795318870f480ecd7e3d0e,53
4634c3159235d5c3724d35ef44e064e3,97
1b73b9896f8bc1a431e15bdfcec83bb9,58
e0297c26e7d2088d9669baa32d9d41ea,162
9d42e9583ee86026510866372aaa8548,172
253070e502129ecc2c81a721cd5eca80,116
e5bfeea3ee362c84aa7c0aa88e5e8d67,112
c33b3fdb2766559db124761e6f40e7d0,32
9e5608bfb5cc550c7fd1599205110ddc,-1
eab7237fed79b7a4326a97df4a7ae371,15
218ba2f3041b20e537a1c34f64d35631,59
37bdaca62e8f874362738907569b28d8,54
5346448a4c647bf6760edd05da8cc58b,131
5fa6aea4816b6568ac83b3eeed964f79,-1
46addcec228e54b56a3fb6b7271bbaaa,111
f6b47d201f325e387b33edbf700e2667,123
a8861edbb9b314ceee15d342bddfdeb2,69
f459b8d6b46c258021d77ba3505125eb,94
2e1795e10aed22cab9aaf6d54ab087d7,-1
a045fe1cc29fe7eb3a6578e025b66765,95
7803345055a0a79346ece370b251d502,95
f21597578c76caae06de627187747277,94
822117cc4c4a4ddf506ced79746cfcc1,95
2f111de24be1a6e09703d921c9d05c63,109
da4d66b4763ffc8b25471a4256efa318,59
daaffd52177bd51ce4162648a15eccca,14
6a5da20c1d9e6815cec92c4071e8eaea,21
f2e8039e4ef6fff50202cec3b6f4203d,130
6a8086a6504e45263ba31f509f7c3a66,17
e04b7d774c43b3292fc22a2219815e33,88
802ff35e01c1b85c7007198dcfaeeb44,112
3df91061adacb629e27f74a38238895b,5
c2cf3dc6677969ba1c6155e11fc35ce6,19
cbb676a71c3703caf95fcc4e402295aa,192
587a3cf757982592afd10d4d786ac4f9,77
e8d7db7f8631c4fd9daefdcd98885418,133
1660d9229e9306972d17eeb3809cc5cd,133
a0e0bea737d8f10cca94ce44cd783ed0,202
72f893ae0f5014084113ba26400210d6,142
3222dc8c22626a341bf86214829e1a34,199
055e9241627834424ee42cab62f9606a,50
31d6e33d25d2babb2d81f67ecd4232e7,13
00dd9b7d4eaa2ed9e600ab113ff8e113,56
3ebe14c691c79c5e9f8014dadb1ef9ff,140
eadcb0897302aedebe475e987cd93b5e,140
2a509c4b2ff8c62641f4968402f33a29,221
7827e047a990a525c19afd7576d923d7,201
cac61f6ccfd6cbee5f6e0889d448c846,137
3d133588f8c63efd368fc784f9226960,120
15f803f1479183553f8cfff7e125f5b1,120
a35eec0eccb3aa69b8dfd91c5755885e,121
cc5503100cdf8d3da049d211c0aef349,120
c5a728e3fca30d1d45fd252a27dccbce,206
d3e5f84bb3db7bb51fed6b69c573013b,120
0817b9a1ba8b7bddd1ff86d188a9d4f5,120
f02acb326c34dfb1593761ad73e46f39,211
8ad544d65d6bae29cb438e7ad6916d05,140
a417a9ce4c291588cce5c463ae6ab3e3,219
0f8913f011bf78da63e352fb40e90257,49
51b84bb709eff33cb23bac24e8106ca0,90
9b9c000136b8ab76168f69c8da4e2832,-1
8f56d152e46fb5da2cd6e59c78c1ed2a,84
e4ce563039b0620c6bbef9aeb89f490a,66
51dbb6461e65349b1c47364005eabd4b,18
77558cdc57514d3cee64c06ade2c50c3,100
4c67c6b5a696858dec54639e8da77a2e,100
88ddaf57ab676fa397b74df0ff3bdf4f,-1
4f5e585dee06f63db71e4deb576639de,73
f03d923d45eba1ca9aa93da4f21500eb,-1
914eb84d62eda87639b6fd21b99318e2,73
d3f2fe509228c37db11fd915d20a4022,-1
184f82fedd609d787281efd0b348bfe4,73
91a3e65a576d4c3f1058d312c30605b2,73
cc7967baa3242794afcd4e383a4ac274,51
fc2e9916323da9d2f950964fe4418981,-1
793362abff523e213101454a580c3d07,-1
4244cd01513e4ac3c0e86c929d7de1e1,172
b0a98584b28a46df0eb43c6289f91abb,101
5243832df89a694e94b70962b9005cac,-1
8c9ee11a022150f2f4e81d247db865d9,212
cb9c6a2f94d2572e007d25491973fb0d,208
002e22e780d3f4ea820f013548bf96a3,187
d04aedd16db6b887b8a8adb8c1f276ed,-1
d1297b056a6fc25ecd80bf783dbf3451,129
c132daa7f730cdfb261c105e22f2336f,-1
cb180435ac40d4fbab9fa1c104596e09,-1
d4dac55a1287c2a69be4991a31c9c23c,87
6fea9ccbdf7d1d2fa5554187607ee3cb,95
bb8348669b6264eae015152aafd76210,94
dc6fedc165f6cabc4dd8e1eacf8c35bd,95
8c3e88daf94ce6b7e0cc095ec4976298,95
9ca1df7c6c6985123c40020e8de43c8f,86
afa77f558c0e7ea147055e89208936c2,87
003ab15ce1b36077d97deadc11e47508,187
b178107c97a6d9f3fcf7053485084b6e,188
61db549bcd1afc66adaa19366d5e8b6d,81
16dd3af4bfb1b07db072840fff7aa26f,130
17862fac0a852991eed6554cb6375877,94
447f1e55520e7fbfb975a057616ecc4b,141
a7c09789c499cf2bc229b442141d6771,77
501fd4d576aa3d498f1ad97ad5a6c353,77
aec2e10e875c2bd34d8d94c1566d5b4a,94
a7418a253eaf907d9962b45d69bb54c9,82
9897026b1415c4c310f98200dba35d8e,95
ee645d378f33735e9255a37e2add8b4c,205
5ea73d95231d847dcbdd3f9614536c91,-1
7ad6924a4a8e9bd1120019baf0b988d9,17
4323168aa982845ffb4ca5558770bc12,-1
510769d96ecc8b3342a48e2115b34f7d,196
9cecd84ad16ec75d5fbff263d553e5da,212
30ba5b12fdf2ee8d58ec8055da009a28,-1
54553c7e17fbc4cacd95b6251802c1d5,144
40a8cd1b4616df9962ba53bdd628eefb,185
8c30fd053067fa6b8fbf018040e733d2,49
0c2456e7546a911057be25969482d39b,183
f38fefccd199021b31431766d5dbe320,176
e63807520d0652108097a81e13f03218,204
6746f93defadafa6e5fb672dc2208982,172
e3fa34b7805e565489a31ef6c4470ff5,153
3270e1287654e1a3021eb820de75a3c4,-1
c7462dc566af9de1549f87bf6cee7fa3,151
e95d33fc49f2078253f4d8c5746d9f3f,69
b884f1437e30b189423cf3c52bf969e0,69
117511bb29d8f2137fcb66fb5591246b,171
92bcbffac0a9be05f6a10a89a0feae1b,69
d11d131a37f024fa09c2045f30dda358,111
47e412a562ca3fe9cb7a4ea5a41625c7,111
a153e8c45da05ed448c3899d194ab4e6,94
137f4a4ffefb74fd7a72815b869f5051,72
3222fcd87e6306ad38c50021df802351,52
5b0dc085b6ae2bfeb43d5d5d65b4b652,143
e15a1aca9a8bc286f67a39ab0dcb7346,72
9a67d7075c96581eb2ceab4e3de5684c,51
8c25200b16b3a63f54f3e1d9e56c5bca,56
31312336e94a96c37b674d784df6ddde,-1
34702ea49b6400bbea821b9762e2a7d9,189
8e193c987676a80e33dfc2c1806811a9,189
fef67e3cb03b156e9084f51346a697ec,193
7140c86bac1cf697418eb150c504d76d,176
0c0391b096412db1d3647d096f8a6d3c,187
b805efcead5f30bd18a37ea6fd53428a,-1
b8b30ad3ee52b2f9fb1263bece7b6abf,69
9266177fcd30604a107d4e6b9dd3076c,133
1792c0fa69410caac93e42aca424f3a7,77
740746bd8a17a6cd024036ce42c5e480,69
8ee8a4e20c47cc9487d0421d1997b384,73
894b67cd3cd497a4a0cca5d62ed47384,196
755f115f2650e61af6119c989cdfad1d,198
807f5de2a361a193c916a266792b3062,78
9ece1115e5aeb0c1d241da133359f874,63
5de5f56f331312babc8995213bfa380a,69
7f44fdc04db6099873f012507179aa25,73
3fc98c54e94dc2bfa8ad2f1adc9fb3bf,71
16137a9d3526ec75de4787affea4c9db,71
13cc02a7f452769a78d9867254ba5ef0,-1
affaedbcdd7374d851547f7331ea10d7,71
33f13c31ab92c399a471f0881c789ad4,73
f61b5a8887cdd53df0ecc5dd1dc2239a,78
26df9c99dff16f17659da90da17089c9,69
402eddfe6a31830138a80b77b35c6930,152
b16d86f3a506933ba25fa1d6af661168,77
2d60215161a8cf7f618e65929ab7df9d,73
c808588876ba7eb2575c5321c732a624,175
33487b3532ea680218ce743a0ef59685,31
4be21050205d6d08a09254f29040765e,73
3eb2c5ab5f714f7cad2ccc06b7619146,152
1a2fec39eeda97583dc3f50904dd3608,69
dd26005800152958b7b30a81bbc6754a,69
c0bf567557ec955651d7c4b565524cd1,78
9bb5063854cc7d9630407519e00e5886,-1
49b5805748c5a19923ec15ba6945a74f,163
9d2e3b825fb1164ad0bf87db2f53d3e5,142
ddd74fb2d301876efe1d6a8f8c7a0a55,133
53b843efbe42c1eba3e2697efbb70618,-1
f5cb2dd063fb740490dbe4ae273dd7aa,141
7783739b4f60fef64e1d1dbe67fa8737,141
5f372f231c12a7c944ffbd7a8093e081,152
c2aa4838a9d49ad51921c16cd19eafa3,-1
d5e7035bbac5bb6f7e90209aa19e840a,171
0c75dd18d86dca5f3262c9b5e4541069,167
12826acf6db4f324853243e6d0d1c08d,129
5e4e162936da0781b8b9142099c2df48,130
97f0e73092eb45cdd82f710045c12a71,16
30c98d07eccf2328f9d9144af6f29b44,-1
4c01afc0e580bd0700143e315ce9b2d2,137
5f513657a0e0775713c1fc057a68a8c6,129
c693a21a76089f6fc66a37520ec72ff8,11
0d427397da67e154dc345caf96b6f71a,129
0031e7ade69ba33d627d33056a3a2320,132
902e42ce7d0ab84abb9646f6973ebcb9,130
dd1667b9b194efdba7b35240d0ccc01f,129
fa1f16482288b0edd82f1417e3bc8cf3,175
303266d9b3b2326cdc182ea67d3dd0cc,119
fbcc2718d88ff68858fe04163b6bb97f,100
3461c9eeac906df9e997caba0fd79d05,77
b9070a6c39bec575aba559fedf0af070,56
20407976a8265de3ea07f06747a79063,71
e36e9152d6299cec4128b69cbfa4d67f,137
6672960f775165dc83756bb072a6a6b1,205
674e1fab93b78bee9e9c0d39968bfa40,90
fb5a3297756284efcb5e0bf8a2825055,177
f15525578a90bab91531de6f8b5fcbe2,-1
ca2b33acc6474f25b33be56f49c8f966,111
ec17e83116196a49fb21aebf4c9f15e9,190
7dd6354bc2214031ad7b0814f06d8b3c,107
ea2396c3afd5570967f4df7f4cee2694,-1
497d6002e13ce7b8fe70580fdb814927,95
fddcb18d83d8e3b14390e8cf935253a1,129
d3b65fa0a9c436ed3e2f4fe9cb589c5e,86
0891cbae58395f0916607da6d97eb614,212
f16a6a1045b7b97c155334bfd4cb2f68,144
a8dff4f2b56930c3fc54250c2f6114ca,137
e007d15b898643c21684ebc28b6b10c7,95
bb3f560062ced84bba262dac243ccd9b,-1
0952b735baba6ca2bd79d4204ec47d18,205
483cdb278b9f9c4f9788948b607b5092,-1
02453c360814f66d3cd4eab9b5eeb17e,-1
8648bd462ad7e60ec471cdccb857e796,155
0f00a8980e7331681b10a0014e621aaf,31
aad4ca966e64791d976d7b56c6a42226,84
fec743e9d2bbe79714cbdd581ecba81b,206
78481a2875da0f6f66227d1bf928a76a,-1
4c9d3d4e3c9ee93fb28d7bb70abb1491,46
b07e087a3121c49bcf1e4717aacb34fe,36
0d7918b81c3f273da47dac6a706e4a2b,84
d7471d17a78d3b4a62e3473c113baf14,101
48764b98a4f4bde01deb0d099fa27899,103
3912e7b22c8b4a8da5ca671163e9eea1,-1
22d0b14e50bf0c5491ffbb441c81dfce,185
c79fdbd925fec0eb0f5321549540fc94,95
d5b44d709cd359522f92df72119dd88a,-1
78ce61bcfefe23853e860ae603dd892f,76
f3cace7b51f8b6209c15648fa1c23b99,132
35d4d08aebf3f721fd673d8966a629d1,165
bf8712893df1c7dbda3c04832721a6cf,95
1da1f95e405d14b4f1c78fcef0a842e4,159
2e504ab7bb0c2c96280d868fe1c29f23,-1
8ff67998fe94e466ec8bd24844af81c3,107
fcd114e7744044f46cd190dd3d34195a,19
ed1733801b38691d1e4590108eb5ccd2,-1
995c52d13db2f7bc0dbb04399ab7bc41,54
105e748bd9f8fb46f51520de3902bd4d,105
465d3c676a78cef5192661dd6f85d71a,133
e3e29efe077f5af7e70eec7127422df2,40
e6b0e0b8ffb7411576b390023f7f9a76,133
7859273e03dc7a473772e3ad870863d4,-1
454c6e924df9aa3676af8263221faed7,162
9cb5b5cf572e30cedaee958f359150c6,37
bf6c50ad2be9440c98c577031a29aecf,117
b0391617486b00eda8c4b67729c64cb7,105
27d958dfadc85cbe71f2720af2a5c57d,115
e148f8621bd0e655bf25593fdd9cc60a,38
7fa9cf66120d4fdbad15df79befdcbfe,90
ed555ec2827c56a117597047114cca5f,-1
163bf54acfdc3fdb3963685de2d1e597,102
132665f0eeea0ccfdaad5481d0e1d51f,210
f48225d447d6a3ff48fd579de639c594,46
45ee440af117a24a4f44048bc374c378,54
ad5cbcf8b3822c17eea92863be9c7ad2,216
fc5a0a9bf9051f70f15f926cf6daf1d4,61
0d1baf39d1df53fb942ade80ebcb24af,69
2fc298886d974458465569dc70171910,-1
10d6bf8abe4f90770bd404c9b9a8625c,90
7cc5575a4d335f0f19806855cab2df94,54
a06ca91bfcf7d1aa26445dedc1083603,172
456611e45e7bdc631a936423c68fe888,198
99c67ec9bed1e96afcf061368f00858d,201
ba6aab5d49d853c1cf14c5d3a8c6a02c,-1
70403da4d5703693ca3f74dc4adf8a7c,-1
f5cb0658e18df1a3466608aa490a0a82,198
c2eb0f57539ff4af6c243b7f06f9791c,196
2d86456802b9d6baf03d14119059f8a8,196
8952c8e9e4cd617a07c7e4043f871fe0,-1
bbbe001ac431c3e576c17bfebcd6c1ad,197
5f39f2c04bd42eb796b0e8637df20ade,200
39751c7b0671f8305c1b3932e7e0d6cc,-1
379349c5994f97a50e6d31e4acb887bb,-1
03cafa4354f495edd3d15159dbe99d4c,139
1ddc9da31c18d57ac20d83323639874d,196
5867251a2509af083b7ce26e25c10014,26
fe6c29de23dad1452b9ce05e569f9ab3,-1
c76289d185a53bb7dd352d622ff75484,73
82402939c0b50ba02b4cfc29120365b2,73
157050f21a3ebb197a0d6366ced714c2,6
fa12af21615a3bd10b973b0072f73c15,91
75ba80bf0bb7d593426f25dba8b85f53,-1
49549c42d1bdeca61c667655d705e63b,76
4bd39761d9e4285938491fd939da7fec,42
79d248b6e0bb2bdd469ca7a9c704e73a,210
184b10a8e98c2e925924e2687a855827,221
101281a0ae8559ea06636b0d09375ea9,29
195dec2754756090799b0c839046e627,177
1b1c0be1c3615e0c34d4e33f37eed42f,76
a93e804eec01b6a349e38be438a849d6,77
40ffc1c5c0bb9f9042e0ad0729be9f90,133
8ea32937d1fa8dbd29d7f802a7022512,162
cbbe34888c2768d28ef819178f96acf7,158
8c004011d2db9fd985c38f18a5c760cd,198
1452b6e36915e4943568bfd6b78ecf9f,86
31ea55faa5ec31e347ab1f5114168404,-1
26704ee9a83cb076ba49fd186e985a82,187
46e90de1b238b8e69b080d1882b50cfe,140
6ad8094fe5a272db4ecca14732d4d37f,-1
709e5de5587a66f8326de386d1a256b0,118
6de2e3ea4b0db4b36f551564803fb603,138
1ba2626cc81d0fe55755fb64cab21462,218
5f6d6c87d110d629328e50104c73c1a4,96
a2bd56e94519624d74a04e9496da7e01,69
3166681ce683b37bb8ca379c5dea9fdd,-1
91883f1e1365386ef90817b4c9755477,119
03d382150491fa128b9603920e27435d,86
a0562c39ab9519512182c96a32ca08f1,-1
636e4316de9c3834d440c07ac2ea9c79,213
a710ad90f2126ee1ede8ea29887a2403,107
c6fdb351232b3301519768a0f36a4040,202
3e2a1c334ee942fedd9a6f6acf4f9950,119
49291175030533bc20969636e3808510,134
74e6cac4136eeb295787788b7e780da7,213
82be7c14718690ad75795834ca8994e6,216
8bc82d9f07de22cd1ef14f1e65085776,137
da297a0a90480a0e8eab7620dea742ee,97
835d261ae0439c3956f028e35230e190,60
8c9d2bae79b2bc0dc486573cb318e677,20
ea551ee402c1ade78a0fe8c6f02c238a,85
58c34ccddab7bf9d3facd78f5a20f613,203
22fdad30caed7e575f7c80167b89e9b5,7
72ce7c8712bd579f9346aa168f3e9ff4,112
2210f62fa37272b67330d678c868bd90,8
4521f7998e021612fc7521891b0a3581,5
fdb0daec5df66e422889d48eefaabacc,41
963e25170b992dedab5b084a2761286f,182
750300ef2a81ff0f2cbcc13c74136fe1,50
e0b775008da6ca65a09e936639886dcb,28
bed49a77edc12896ce0a8272535f55e6,13
8a25f3f648740f127a633056bad241a4,65
a0c9bbd2dcb983fd5a17a77a44388c3a,19
ac5f6d7a8af99d359d9f91072a90f347,37
c331520ffade03a1ec1971455d298016,204
836d35f0c28dfae818fb34d9127b5cf6,-1
ec8e4cc1f9d7a65a14c821ce86b416c2,-1
10f50fe1cde72f1ac2202bc991717900,-1
f2745b9c4bcc4dca1ff54701bb94ce16,174
375d3fc8b90a6fd7ca865aab9e1dcf49,183
318d48b4e8d9aa1b954f39d06f853a49,219
e0883f725b610427070118d2301eb994,174
b0cbd796d63f0ba93e693a56345cbed0,-1
93244eee672c09861253e8a972f75dfc,201
7d7db99464d384a283773be175dc7049,131
b393fedf4d77bc17d45f19906d4aca17,136
d25d659745d5e4e2dcacc97f2c0e3a28,137
ff70a78189066403395f46d301dc2f0c,69
5501792ee51d228a926a986e845f4a19,60
af9f29f8e6b7b13bd1203d619b3f6166,198
e6a5acec4097bac039312d02503b0ada,66
157f0a104da81813518e539827e7caa7,6
0ea79fe141bf6feed5e146a1136479d9,13
6a502df9598679fc75d9330bbf876679,7
a03debfa3bbd2581ae3effcb088c0e8e,88
1bb6b84ae0e5ae5ece4cb452295ab425,11
6080062e376b983b3ecbfb24f22df678,61
78a3dc9a89d3269c9cb3908185b72b76,87
ee3d84f0b15fa8039253a51395117576,37
e662982d58b86282ae029d54a5e30a97,74
3f3d5f1d89fd514d4a19630ecec7aa5e,0
